"","mp.top.term","MGI.ID","MP.ID","MP.Term","mp.description","TS28.mutant.expression.detected","hp.top.term","HPO.superclass.description","mp.top.description"
"1044","MP:0005390","MGI:95524","MP:0000559","abnormal femur morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1045","MP:0005391","MGI:88526","MP:0001304","cataract","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1046","MP:0005391","MGI:1859388","MP:0009660","abnormal induced retinal neovascularization","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1047","MP:0005391","MGI:95655","MP:0005201","abnormal retinal pigment epithelium morphology","vision/eye phenotype","No","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1048","MP:0005391","MGI:88523","MP:0001303","abnormal lens morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1049","MP:0005391","MGI:88515","MP:0001306","small lens","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1050","MP:0005391","MGI:95294","MP:0001340","abnormal eyelid morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1051","MP:0005391","MGI:88516","MP:0003237","abnormal lens epithelium morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1052","MP:0005391","MGI:104853","MP:0006069","abnormal retinal neuronal layer morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1053","MP:0005391","MGI:1347466","MP:0006000","abnormal corneal epithelium morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1054","MP:0005391","MGI:1270862","MP:0001293","anophthalmia","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1055","MP:0005391","MGI:95413","MP:0001304","cataract","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1056","MP:0005391","MGI:1347466","MP:0011962","increased cornea thickness","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1057","MP:0005391","MGI:88516","MP:0002840","abnormal lens fiber morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1058","MP:0005391","MGI:88515","MP:0001303","abnormal lens morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1059","MP:0005391","MGI:95779","MP:0001325","abnormal retina morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1060","MP:0005391","MGI:1194883","MP:0003731","abnormal retinal outer nuclear layer morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1061","MP:0005391","MGI:109165","MP:0008518","retinal outer nuclear layer degeneration","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1062","MP:0005391","MGI:88523","MP:0001304","cataract","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1063","MP:0005391","MGI:2443337","MP:0001325","abnormal retina morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1064","MP:0005391","MGI:88516","MP:0001297","microphthalmia","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1065","MP:0005391","MGI:2670972","MP:0001341","absent eyelids","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1066","MP:0005391","MGI:1354756","MP:0002092","abnormal eye morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1067","MP:0005391","MGI:104564","MP:0001325","abnormal retina morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1068","MP:0005391","MGI:102563","MP:0005102","abnormal iris pigmentation","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1069","MP:0005391","MGI:88523","MP:0001306","small lens","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1070","MP:0005391","MGI:88515","MP:0001304","cataract","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1071","MP:0005391","MGI:1347466","MP:0005542","corneal vascularization","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1072","MP:0005391","MGI:95294","MP:0001341","absent eyelids","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1073","MP:0005391","MGI:1923993","MP:0001306","small lens","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1074","MP:0005391","MGI:2443337","MP:0001326","retinal degeneration","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1075","MP:0005391","MGI:95413","MP:0001306","small lens","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1076","MP:0005391","MGI:1270862","MP:0001297","microphthalmia","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1077","MP:0005391","MGI:3037816","MP:0030005","increased retinal apoptosis","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1078","MP:0005391","MGI:102770","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1079","MP:0005391","MGI:95778","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1080","MP:0005391","MGI:1347466","MP:0001297","microphthalmia","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1081","MP:0005391","MGI:1923993","MP:0001303","abnormal lens morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1082","MP:0005391","MGI:88515","MP:0011697","vacuolated lens","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1083","MP:0005391","MGI:88515","MP:0008796","increased lens fiber apoptosis","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1084","MP:0005391","MGI:2664102","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1085","MP:0005391","MGI:1354756","MP:0001297","microphthalmia","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1086","MP:0005391","MGI:95413","MP:0001303","abnormal lens morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1087","MP:0005391","MGI:1349428","MP:0013395","eyelid hypoplasia","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1088","MP:0005391","MGI:1194883","MP:0011997","abnormal retinal outer nuclear layer thickness","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1089","MP:0005391","MGI:1347466","MP:0001312","abnormal cornea morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1090","MP:0005391","MGI:1347466","MP:0002092","abnormal eye morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1091","MP:0005391","MGI:103302","MP:0001297","microphthalmia","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1092","MP:0005391","MGI:95413","MP:0011697","vacuolated lens","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1093","MP:0005391","MGI:1353562","MP:0030005","increased retinal apoptosis","vision/eye phenotype","No","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1094","MP:0005391","MGI:101941","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1095","MP:0005391","MGI:88515","MP:0008794","increased lens epithelium apoptosis","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1096","MP:0005391","MGI:88515","MP:0002840","abnormal lens fiber morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1097","MP:0005391","MGI:1270862","MP:0002092","abnormal eye morphology","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1098","MP:0005391","MGI:1347466","MP:0020854","increased corneal epithelium thickness","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1099","MP:0005391","MGI:1194883","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1100","MP:0005391","MGI:1194883","MP:0008518","retinal outer nuclear layer degeneration","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1101","MP:0005391","MGI:103302","MP:0005176","eyelids fail to open","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1102","MP:0005391","MGI:88096","MP:0002840","abnormal lens fiber morphology","vision/eye phenotype","No","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1103","MP:0005391","MGI:103302","MP:0001293","anophthalmia","vision/eye phenotype","Yes","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1104","MP:0005391","MGI:87971","MP:0006072","abnormal retinal apoptosis","vision/eye phenotype","No","HP:0000478","Abnormality of the eye","vision/eye phenotype"
"1105","MP:0005394","MGI:1347464","MP:0008789","abnormal olfactory epithelium morphology","taste/olfaction phenotype","Yes","HP:0000707","Abnormality of the nervous system","taste/olfaction phenotype"
"1106","MP:0005394","MGI:1347464","MP:0008789","abnormal olfactory epithelium morphology","taste/olfaction phenotype","Yes","HP:0025031","Abnormality of the digestive system","taste/olfaction phenotype"
"1107","MP:0005394","MGI:104853","MP:0006292","abnormal nasal placode morphology","taste/olfaction phenotype","Yes","HP:0000707","Abnormality of the nervous system","taste/olfaction phenotype"
"1108","MP:0005394","MGI:104853","MP:0006292","abnormal nasal placode morphology","taste/olfaction phenotype","Yes","HP:0025031","Abnormality of the digestive system","taste/olfaction phenotype"
"1109","MP:0005397","MGI:96015","MP:0002874","decreased hemoglobin content","hematopoietic system phenotype","Yes","HP:0001871","Abnormality of blood and blood-forming tissues","hematopoietic system phenotype"
"1110","MP:0005397","MGI:1342542","MP:0000691","enlarged spleen","hematopoietic system phenotype","Yes","HP:0001871","Abnormality of blood and blood-forming tissues","hematopoietic system phenotype"
"1111","MP:0005397","MGI:1098243","MP:0001805","decreased IgG level","hematopoietic system phenotype","No","HP:0001871","Abnormality of blood and blood-forming tissues","hematopoietic system phenotype"
"1112","MP:0005397","MGI:95661","MP:0000208","decreased hematocrit","hematopoietic system phenotype","Yes","HP:0001871","Abnormality of blood and blood-forming tissues","hematopoietic system phenotype"
"1113","MP:0005397","MGI:101912","MP:0004956","decreased thymus weight","hematopoietic system phenotype","Yes","HP:0001871","Abnormality of blood and blood-forming tissues","hematopoietic system phenotype"
"1114","MP:0005397","MGI:95408","MP:0000208","decreased hematocrit","hematopoietic system phenotype","No","HP:0001871","Abnormality of blood and blood-forming tissues","hematopoietic system phenotype"
"1115","MP:0005397","MGI:2444881","MP:0000691","enlarged spleen","hematopoietic system phenotype","Yes","HP:0001871","Abnormality of blood and blood-forming tissues","hematopoietic system phenotype"
"1116","MP:0005397","MGI:95408","MP:0005564","increased hemoglobin content","hematopoietic system phenotype","No","HP:0001871","Abnormality of blood and blood-forming tissues","hematopoietic system phenotype"
