"","mp.description","MGI.ID","MP.ID","MP.Term","TS28.mutant.expression.detected","mp.top.term.x","hp.top.term","HPO.superclass.description","mp.top.term.y"
"1070","skeleton phenotype","MGI:96533","MP:0002114","abnormal axial skeleton morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1071","skeleton phenotype","MGI:95524","MP:0004373","bowed humerus","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1072","skeleton phenotype","MGI:88452","MP:0002657","chondrodystrophy","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1073","skeleton phenotype","MGI:88452","MP:0008160","increased diameter of humerus","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1074","skeleton phenotype","MGI:95524","MP:0003109","short femur","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1075","skeleton phenotype","MGI:88452","MP:0008161","increased diameter of radius","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1076","skeleton phenotype","MGI:95556","MP:0000157","abnormal sternum morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1077","skeleton phenotype","MGI:87883","MP:0000558","abnormal tibia morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1078","skeleton phenotype","MGI:88467","MP:0003098","decreased tendon stiffness","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1079","skeleton phenotype","MGI:95524","MP:0004350","long humerus","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1080","skeleton phenotype","MGI:1915720","MP:0004672","short ribs","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1081","skeleton phenotype","MGI:95524","MP:0004351","short humerus","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1082","skeleton phenotype","MGI:88452","MP:0005508","abnormal skeleton morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1083","skeleton phenotype","MGI:96389","MP:0003109","short femur","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1084","skeleton phenotype","MGI:96533","MP:0002657","chondrodystrophy","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1085","skeleton phenotype","MGI:88467","MP:0000559","abnormal femur morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1086","skeleton phenotype","MGI:88452","MP:0001533","abnormal skeleton physiology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1087","skeleton phenotype","MGI:1339753","MP:0000558","abnormal tibia morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1088","skeleton phenotype","MGI:1339753","MP:0000559","abnormal femur morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1089","skeleton phenotype","MGI:88452","MP:0002114","abnormal axial skeleton morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1090","skeleton phenotype","MGI:95524","MP:0004348","long femur","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1091","skeleton phenotype","MGI:109172","MP:0002818","abnormal dentin morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1092","skeleton phenotype","MGI:1354756","MP:0000150","abnormal rib morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1093","skeleton phenotype","MGI:88452","MP:0002764","short tibia","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1094","skeleton phenotype","MGI:88452","MP:0005108","abnormal ulna morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1095","skeleton phenotype","MGI:88452","MP:0000150","abnormal rib morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1096","skeleton phenotype","MGI:88467","MP:0003109","short femur","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1097","skeleton phenotype","MGI:88467","MP:0005296","abnormal humerus morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1098","skeleton phenotype","MGI:88452","MP:0004355","short radius","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1099","skeleton phenotype","MGI:95524","MP:0004672","short ribs","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1100","skeleton phenotype","MGI:88452","MP:0004356","radius hypoplasia","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1101","skeleton phenotype","MGI:95524","MP:0005296","abnormal humerus morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1102","skeleton phenotype","MGI:88467","MP:0008152","decreased diameter of femur","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1103","skeleton phenotype","MGI:88467","MP:0030278","thick neurocranium","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1104","skeleton phenotype","MGI:88452","MP:0004672","short ribs","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1105","skeleton phenotype","MGI:109172","MP:0030543","abnormal predentin morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1106","skeleton phenotype","MGI:88467","MP:0030279","thin neurocranium","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1107","skeleton phenotype","MGI:95728","MP:0004592","small mandible","No","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1108","skeleton phenotype","MGI:88452","MP:0003109","short femur","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1109","skeleton phenotype","MGI:95523","MP:0000074","abnormal neurocranium morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1110","skeleton phenotype","MGI:88468","MP:0005503","abnormal tendon morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1111","skeleton phenotype","MGI:88156","MP:0003795","abnormal bone structure","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1112","skeleton phenotype","MGI:88156","MP:0004149","increased bone strength","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1113","skeleton phenotype","MGI:88156","MP:0005605","increased bone mass","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1114","skeleton phenotype","MGI:88157","MP:0003795","abnormal bone structure","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1115","skeleton phenotype","MGI:88157","MP:0004149","increased bone strength","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1116","skeleton phenotype","MGI:88157","MP:0005605","increased bone mass","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1117","skeleton phenotype","MGI:88452","MP:0008162","increased diameter of tibia","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1118","skeleton phenotype","MGI:88452","MP:0004683","absent intervertebral disk","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1119","skeleton phenotype","MGI:88452","MP:0008163","increased diameter of ulna","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1120","skeleton phenotype","MGI:96533","MP:0000088","short mandible","No","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1121","skeleton phenotype","MGI:88468","MP:0003098","decreased tendon stiffness","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1122","skeleton phenotype","MGI:88005","MP:0030090","short upper incisors","No","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1123","skeleton phenotype","MGI:88467","MP:0000074","abnormal neurocranium morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1124","skeleton phenotype","MGI:88452","MP:0000163","abnormal cartilage morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1125","skeleton phenotype","MGI:95524","MP:0000150","abnormal rib morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1126","skeleton phenotype","MGI:95524","MP:0000559","abnormal femur morphology","Yes","MP:0005390","HP:0000924","Abnormality of the skeletal system","MP:0005390"
"1127","taste/olfaction phenotype","MGI:1347464","MP:0008789","abnormal olfactory epithelium morphology","Yes","MP:0005394","HP:0000707","Abnormality of the nervous system","MP:0005394"
"1128","taste/olfaction phenotype","MGI:1347464","MP:0008789","abnormal olfactory epithelium morphology","Yes","MP:0005394","HP:0025031","Abnormality of the digestive system","MP:0005394"
"1129","taste/olfaction phenotype","MGI:104853","MP:0006292","abnormal nasal placode morphology","Yes","MP:0005394","HP:0000707","Abnormality of the nervous system","MP:0005394"
"1130","taste/olfaction phenotype","MGI:104853","MP:0006292","abnormal nasal placode morphology","Yes","MP:0005394","HP:0025031","Abnormality of the digestive system","MP:0005394"
"1131","vision/eye phenotype","MGI:88526","MP:0001304","cataract","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1132","vision/eye phenotype","MGI:1859388","MP:0009660","abnormal induced retinal neovascularization","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1133","vision/eye phenotype","MGI:95655","MP:0005201","abnormal retinal pigment epithelium morphology","No","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1134","vision/eye phenotype","MGI:88523","MP:0001303","abnormal lens morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1135","vision/eye phenotype","MGI:88515","MP:0001306","small lens","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1136","vision/eye phenotype","MGI:95294","MP:0001340","abnormal eyelid morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1137","vision/eye phenotype","MGI:88516","MP:0003237","abnormal lens epithelium morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1138","vision/eye phenotype","MGI:104853","MP:0006069","abnormal retinal neuronal layer morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1139","vision/eye phenotype","MGI:1347466","MP:0006000","abnormal corneal epithelium morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1140","vision/eye phenotype","MGI:1270862","MP:0001293","anophthalmia","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1141","vision/eye phenotype","MGI:95413","MP:0001304","cataract","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1142","vision/eye phenotype","MGI:1347466","MP:0011962","increased cornea thickness","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1143","vision/eye phenotype","MGI:88516","MP:0002840","abnormal lens fiber morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1144","vision/eye phenotype","MGI:88515","MP:0001303","abnormal lens morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1145","vision/eye phenotype","MGI:95779","MP:0001325","abnormal retina morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1146","vision/eye phenotype","MGI:1194883","MP:0003731","abnormal retinal outer nuclear layer morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1147","vision/eye phenotype","MGI:109165","MP:0008518","retinal outer nuclear layer degeneration","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1148","vision/eye phenotype","MGI:88523","MP:0001304","cataract","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1149","vision/eye phenotype","MGI:2443337","MP:0001325","abnormal retina morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1150","vision/eye phenotype","MGI:88516","MP:0001297","microphthalmia","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1151","vision/eye phenotype","MGI:2670972","MP:0001341","absent eyelids","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1152","vision/eye phenotype","MGI:1354756","MP:0002092","abnormal eye morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1153","vision/eye phenotype","MGI:104564","MP:0001325","abnormal retina morphology","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
"1154","vision/eye phenotype","MGI:102563","MP:0005102","abnormal iris pigmentation","Yes","MP:0005391","HP:0000478","Abnormality of the eye","MP:0005391"
