Marker.Symbol	MGI.Accession.ID	Gene.ID
Sox15	MGI:98363	ENSMUSG00000041287
Sox17	MGI:107543	ENSMUSG00000025902
Sox18	MGI:103559	ENSMUSG00000046470
Sox2	MGI:98364	ENSMUSG00000074637
Sox21	MGI:2654070	ENSMUSG00000061517
Sox3	MGI:98365	ENSMUSG00000045179
Sox30	MGI:1341157	ENSMUSG00000040489
Sox4	MGI:98366	ENSMUSG00000076431
Sox5	MGI:98367	ENSMUSG00000041540
Sox6	MGI:98368	ENSMUSG00000051910
Sox7	MGI:98369	ENSMUSG00000063060
Sox8	MGI:98370	ENSMUSG00000024176
Sox9	MGI:98371	ENSMUSG00000000567
Sp1	MGI:98372	ENSMUSG00000001280
Sp100	MGI:109561	ENSMUSG00000026222
Sp110	MGI:1923364	ENSMUSG00000070034
Sp140	MGI:3702467	ENSMUSG00000070031
Sp2	MGI:1926162	ENSMUSG00000018678
Sp3	MGI:1277166	ENSMUSG00000027109
Sp4	MGI:107595	ENSMUSG00000025323
Sp5	MGI:1927715	ENSMUSG00000075304
Sp6	MGI:1932575	ENSMUSG00000038560
Sp7	MGI:2153568	ENSMUSG00000060284
Sp8	MGI:2443471	ENSMUSG00000048562
Sp9	MGI:3574660	ENSMUSG00000068859
Spa17	MGI:1333778	ENSMUSG00000001948
Spaca1	MGI:1914902	ENSMUSG00000028264
Spaca4	MGI:1916613	ENSMUSG00000070563
Spaca5	MGI:2685564	ENSMUSG00000037167
Spaca6	MGI:1922452	ENSMUSG00000080316
Spaca7	MGI:1925884	ENSMUSG00000010435
Spaca9	MGI:1917237	ENSMUSG00000026809
Spag1	MGI:1349387	ENSMUSG00000037617
Spag16	MGI:1913972	ENSMUSG00000053153
Spag17	MGI:1921612	ENSMUSG00000027867
Spag4	MGI:2444120	ENSMUSG00000038180
Spag5	MGI:1927470	ENSMUSG00000002055
Spag6	MGI:3040687	ENSMUSG00000037708
Spag6l	MGI:1354388	ENSMUSG00000022783
Spag7	MGI:107380	ENSMUSG00000018287
Spag8	MGI:3056295	ENSMUSG00000066196
Spag9	MGI:1918084	ENSMUSG00000020859
Sparc	MGI:98373	ENSMUSG00000018593
Sparcl1	MGI:108110	ENSMUSG00000029309
Spast	MGI:1858896	ENSMUSG00000024068
Spata1	MGI:1918201	ENSMUSG00000028188
Spata13	MGI:104838	ENSMUSG00000021990
Spata16	MGI:1918112	ENSMUSG00000039335
Spata17	MGI:1921967	ENSMUSG00000026611
Spata18	MGI:1920722	ENSMUSG00000029155
Spata19	MGI:1922719	ENSMUSG00000031991
Spata2	MGI:2146885	ENSMUSG00000047030
Spata20	MGI:2183449	ENSMUSG00000020867
Spata21	MGI:3607787	ENSMUSG00000045004
Spata22	MGI:2685728	ENSMUSG00000069825
Spata24	MGI:1918492	ENSMUSG00000024352
Spata25	MGI:1922892	ENSMUSG00000017767
Spata2l	MGI:1926029	ENSMUSG00000033594
Spata31d1d	MGI:3045260	ENSMUSG00000043986
Spata32	MGI:3045340	ENSMUSG00000044787
Spata33	MGI:2444920	ENSMUSG00000048478
Spata4	MGI:1916531	ENSMUSG00000031518
Spata45	MGI:1922808	ENSMUSG00000057072
Spata46	MGI:1924175	ENSMUSG00000042800
Spata5	MGI:1927170	ENSMUSG00000027722
Spata5l1	MGI:3036261	ENSMUSG00000074876
Spata6	MGI:1915196	ENSMUSG00000034401
Spata7	MGI:2144877	ENSMUSG00000021007
Spata9	MGI:1922821	ENSMUSG00000021590
Spatc1	MGI:1921531	ENSMUSG00000049653
Spatc1l	MGI:1923823	ENSMUSG00000009115
Spats1	MGI:1918270	ENSMUSG00000023935
Spats2	MGI:1919822	ENSMUSG00000051934
Spats2l	MGI:1914448	ENSMUSG00000038305
Spc24	MGI:1914879	ENSMUSG00000074476
Spc25	MGI:1913692	ENSMUSG00000005233
Spcs1	MGI:1916269	ENSMUSG00000021917
Spcs2	MGI:1913874	ENSMUSG00000035227
Spcs3	MGI:1923937	ENSMUSG00000054408
Spdef	MGI:1353422	ENSMUSG00000024215
Spdl1	MGI:1917635	ENSMUSG00000069910
Spdya	MGI:1918141	ENSMUSG00000052525
Spdye4b	MGI:3612701	ENSMUSG00000029586
Spdye4c	MGI:2685201	ENSMUSG00000074812
Specc1	MGI:2442356	ENSMUSG00000042331
Specc1l	MGI:1921642	ENSMUSG00000033444
Speer4b	MGI:1920776	ENSMUSG00000048703
Spef1	MGI:3513546	ENSMUSG00000027329
Spef2	MGI:2443727	ENSMUSG00000072663
Speg	MGI:109282	ENSMUSG00000026207
Spem1	MGI:1921538	ENSMUSG00000041165
Spen	MGI:1891706	ENSMUSG00000040761
Spesp1	MGI:1913962	ENSMUSG00000046846
Spg11	MGI:2444989	ENSMUSG00000033396
Spg20	MGI:2139806	ENSMUSG00000036580
Spg21	MGI:106403	ENSMUSG00000032388
Spg7	MGI:2385906	ENSMUSG00000000738
Sphk1	MGI:1316649	ENSMUSG00000061878
Sphk2	MGI:1861380	ENSMUSG00000057342
Sphkap	MGI:1924879	ENSMUSG00000026163
Spi1	MGI:98282	ENSMUSG00000002111
Spib	MGI:892986	ENSMUSG00000008193
Spic	MGI:1341168	ENSMUSG00000004359
Spice1	MGI:1196252	ENSMUSG00000043065
Spidr	MGI:1924834	ENSMUSG00000041974
Spin1	MGI:109242	ENSMUSG00000021395
Spin2c	MGI:3605548	ENSMUSG00000046550
Spin4	MGI:2444925	ENSMUSG00000071722
Spink1	MGI:106202	ENSMUSG00000024503
Spink10	MGI:3584533	ENSMUSG00000044176
Spink13	MGI:3642511	ENSMUSG00000073551
Spink2	MGI:1917232	ENSMUSG00000053030
Spink4	MGI:1341848	ENSMUSG00000028415
Spink7	MGI:3644691	ENSMUSG00000060201
Spink8	MGI:1925959	ENSMUSG00000050074
Spint1	MGI:1338033	ENSMUSG00000027315
Spint2	MGI:1338031	ENSMUSG00000074227
Spint3	MGI:3651470	ENSMUSG00000074596
Spire1	MGI:1915416	ENSMUSG00000024533
Spire2	MGI:2446256	ENSMUSG00000010154
Spn	MGI:98384	ENSMUSG00000051457
Spns1	MGI:1920908	ENSMUSG00000030741
Spns2	MGI:2384936	ENSMUSG00000040447
Spns3	MGI:1924827	ENSMUSG00000020798
Spo11	MGI:1349669	ENSMUSG00000005883
Spocd1	MGI:3652045	ENSMUSG00000028784
Spock1	MGI:105371	ENSMUSG00000056222
Spock2	MGI:1891351	ENSMUSG00000058297
Spock3	MGI:1920152	ENSMUSG00000054162
Spon1	MGI:2385287	ENSMUSG00000038156
Spon2	MGI:1923724	ENSMUSG00000037379
Spop	MGI:1343085	ENSMUSG00000057522
Spopl	MGI:1924107	ENSMUSG00000026771
Spout1	MGI:106544	ENSMUSG00000039660
Spp1	MGI:98389	ENSMUSG00000029304
Spp2	MGI:1922646	ENSMUSG00000026295
Sppl2a	MGI:1913802	ENSMUSG00000027366
Sppl2b	MGI:1920468	ENSMUSG00000035206
Sppl3	MGI:1891433	ENSMUSG00000029550
Spr	MGI:103078	ENSMUSG00000033735
Spred1	MGI:2150016	ENSMUSG00000027351
Spred2	MGI:2150019	ENSMUSG00000045671
Spred3	MGI:2142186	ENSMUSG00000037239
Sprn	MGI:3582583	ENSMUSG00000045733
Sprr1a	MGI:106660	ENSMUSG00000050359
Sprr2a1	MGI:1330350	ENSMUSG00000078664
Sprr2a3	MGI:3845028	ENSMUSG00000074445
Sprr2f	MGI:1330349	ENSMUSG00000050635
Sprr2h	MGI:1330343	ENSMUSG00000046259
Sprtn	MGI:2685351	ENSMUSG00000031986
Spry1	MGI:1345139	ENSMUSG00000037211
Spry2	MGI:1345138	ENSMUSG00000022114
Spry4	MGI:1345144	ENSMUSG00000024427
Spryd3	MGI:2446175	ENSMUSG00000036966
Spryd4	MGI:1913951	ENSMUSG00000051346
Spryd7	MGI:1913924	ENSMUSG00000021930
Spsb1	MGI:1921896	ENSMUSG00000039911
Spsb2	MGI:1315199	ENSMUSG00000038451
Spsb3	MGI:1891471	ENSMUSG00000024160
Spsb4	MGI:2183445	ENSMUSG00000046997
Spta1	MGI:98385	ENSMUSG00000026532
Sptan1	MGI:98386	ENSMUSG00000057738
Sptb	MGI:98387	ENSMUSG00000021061
Sptbn1	MGI:98388	ENSMUSG00000020315
Sptbn2	MGI:1313261	ENSMUSG00000067889
Sptbn4	MGI:1890574	ENSMUSG00000011751
Sptbn5	MGI:2685200	ENSMUSG00000074899
Sptlc1	MGI:1099431	ENSMUSG00000021468
Sptlc2	MGI:108074	ENSMUSG00000021036
Sptlc3	MGI:2444678	ENSMUSG00000039092
Sptssa	MGI:1913399	ENSMUSG00000044408
Sptssb	MGI:1913433	ENSMUSG00000043461
Spty2d1	MGI:2142062	ENSMUSG00000049516
Spx	MGI:2442262	ENSMUSG00000071112
Sqle	MGI:109296	ENSMUSG00000022351
Sqor	MGI:1929899	ENSMUSG00000005803
Sqstm1	MGI:107931	ENSMUSG00000015837
Sra1	MGI:1344414	ENSMUSG00000006050
Srbd1	MGI:1925836	ENSMUSG00000024135
Src	MGI:98397	ENSMUSG00000027646
Srcap	MGI:2444036	ENSMUSG00000053877
Srcin1	MGI:1933179	ENSMUSG00000038453
Srd5a1	MGI:98400	ENSMUSG00000021594
Srd5a2	MGI:2150380	ENSMUSG00000038541
Srd5a3	MGI:1930252	ENSMUSG00000029233
Srebf1	MGI:107606	ENSMUSG00000020538
Srebf2	MGI:107585	ENSMUSG00000022463
Srek1	MGI:2145245	ENSMUSG00000032621
Srek1ip1	MGI:1914538	ENSMUSG00000021716
Srf	MGI:106658	ENSMUSG00000015605
Srfbp1	MGI:1914472	ENSMUSG00000024528
Srgap1	MGI:2152936	ENSMUSG00000020121
Srgap2	MGI:109605	ENSMUSG00000026425
Srgap3	MGI:2152938	ENSMUSG00000030257
Srgn	MGI:97756	ENSMUSG00000020077
Sri	MGI:98419	ENSMUSG00000003161
Srl	MGI:2146620	ENSMUSG00000022519
Srm	MGI:102690	ENSMUSG00000006442
Srms	MGI:101865	ENSMUSG00000027579
Srp14	MGI:107169	ENSMUSG00000009549
Srp19	MGI:1913634	ENSMUSG00000014504
Srp54b	MGI:3714357	ENSMUSG00000079108
Srp68	MGI:1917447	ENSMUSG00000020780
Srp72	MGI:1333795	ENSMUSG00000036323
Srp9	MGI:1350930	ENSMUSG00000026511
Srpk1	MGI:106908	ENSMUSG00000004865
Srpk2	MGI:1201408	ENSMUSG00000062604
Srpk3	MGI:1891338	ENSMUSG00000002007
Srpr	MGI:1914648	ENSMUSG00000032042
Srprb	MGI:102964	ENSMUSG00000032553
Srpx	MGI:1858306	ENSMUSG00000090084
Srpx2	MGI:1916042	ENSMUSG00000031253
Srr	MGI:1351636	ENSMUSG00000001323
Srrd	MGI:1917368	ENSMUSG00000029346
Srrm1	MGI:1858303	ENSMUSG00000028809
Srrm2	MGI:1923206	ENSMUSG00000039218
Srrm3	MGI:1920309	ENSMUSG00000039860
Srrm4	MGI:1916205	ENSMUSG00000063919
Srrt	MGI:1933527	ENSMUSG00000037364
Srsf1	MGI:98283	ENSMUSG00000018379
Srsf10	MGI:1333805	ENSMUSG00000028676
Srsf11	MGI:1916457	ENSMUSG00000055436
Srsf12	MGI:2661424	ENSMUSG00000054679
Srsf2	MGI:98284	ENSMUSG00000034120
Srsf3	MGI:98285	ENSMUSG00000071172
Srsf4	MGI:1890577	ENSMUSG00000028911
Srsf5	MGI:98287	ENSMUSG00000021134
Srsf6	MGI:1915246	ENSMUSG00000016921
Srsf7	MGI:1926232	ENSMUSG00000024097
Srsf9	MGI:104896	ENSMUSG00000029538
Srxn1	MGI:104971	ENSMUSG00000032802
Ss18	MGI:107708	ENSMUSG00000037013
Ss18l1	MGI:2444061	ENSMUSG00000039086
Ss18l2	MGI:1349474	ENSMUSG00000032526
Ssb	MGI:98423	ENSMUSG00000068882
Ssbp1	MGI:1920040	ENSMUSG00000029911
Ssbp2	MGI:1914220	ENSMUSG00000003992
Ssbp3	MGI:1919725	ENSMUSG00000061887
Ssbp4	MGI:1924150	ENSMUSG00000070003
Ssc4d	MGI:1924709	ENSMUSG00000029699
Ssc5d	MGI:3606211	ENSMUSG00000035279
Ssfa2	MGI:1917849	ENSMUSG00000027007
Ssh1	MGI:2686240	ENSMUSG00000042121
Ssh2	MGI:2679255	ENSMUSG00000037926
Ssh3	MGI:2683546	ENSMUSG00000034616
Ssmem1	MGI:1922897	ENSMUSG00000029784
Ssna1	MGI:1915725	ENSMUSG00000026966
Sspn	MGI:1353511	ENSMUSG00000030255
Sspo	MGI:2674311	ENSMUSG00000029797
Ssr1	MGI:105082	ENSMUSG00000021427
Ssr2	MGI:1913506	ENSMUSG00000041355
Ssr3	MGI:1914687	ENSMUSG00000027828
Ssr4	MGI:1099464	ENSMUSG00000002014
Ssrp1	MGI:107912	ENSMUSG00000027067
Sssca1	MGI:1913482	ENSMUSG00000079478
Sst	MGI:98326	ENSMUSG00000004366
Sstr1	MGI:98327	ENSMUSG00000035431
Sstr2	MGI:98328	ENSMUSG00000047904
Sstr3	MGI:98329	ENSMUSG00000044933
Sstr4	MGI:105372	ENSMUSG00000037014
Sstr5	MGI:894282	ENSMUSG00000050824
Ssu2	MGI:2443733	ENSMUSG00000034387
Ssu72	MGI:1916241	ENSMUSG00000029038
Ssx2ip	MGI:2139150	ENSMUSG00000036825
St13	MGI:1917606	ENSMUSG00000022403
St14	MGI:1338881	ENSMUSG00000031995
St18	MGI:2446700	ENSMUSG00000033740
St3gal1	MGI:98304	ENSMUSG00000013846
St3gal2	MGI:99427	ENSMUSG00000031749
St3gal3	MGI:1316659	ENSMUSG00000028538
St3gal4	MGI:1316743	ENSMUSG00000032038
St3gal5	MGI:1339963	ENSMUSG00000056091
St3gal6	MGI:1888707	ENSMUSG00000022747
St5	MGI:108517	ENSMUSG00000031024
St6gal1	MGI:108470	ENSMUSG00000022885
St6gal2	MGI:2445190	ENSMUSG00000024172
St6galnac2	MGI:107553	ENSMUSG00000057286
St6galnac3	MGI:1341828	ENSMUSG00000052544
St6galnac4	MGI:1341894	ENSMUSG00000079442
St6galnac5	MGI:1349471	ENSMUSG00000039037
St6galnac6	MGI:1355316	ENSMUSG00000026811
St7	MGI:1927450	ENSMUSG00000029534
St7l	MGI:2386964	ENSMUSG00000045576
St8sia1	MGI:106011	ENSMUSG00000030283
St8sia2	MGI:106020	ENSMUSG00000025789
St8sia3	MGI:106019	ENSMUSG00000056812
St8sia4	MGI:106018	ENSMUSG00000040710
St8sia5	MGI:109243	ENSMUSG00000025425
St8sia6	MGI:2386797	ENSMUSG00000003418
Stab1	MGI:2178742	ENSMUSG00000042286
Stab2	MGI:2178743	ENSMUSG00000035459
Stac	MGI:1201400	ENSMUSG00000032502
Stac2	MGI:2144518	ENSMUSG00000017400
Stac3	MGI:3606571	ENSMUSG00000040287
Stag1	MGI:1098658	ENSMUSG00000037286
Stag2	MGI:1098583	ENSMUSG00000025862
Stag3	MGI:1355311	ENSMUSG00000036928
Stam	MGI:1329014	ENSMUSG00000026718
Stam2	MGI:1929100	ENSMUSG00000055371
Stambp	MGI:1917777	ENSMUSG00000006906
Stambpl1	MGI:1923880	ENSMUSG00000024776
Stap1	MGI:1926193	ENSMUSG00000029254
Stap2	MGI:2147039	ENSMUSG00000038781
Star	MGI:102760	ENSMUSG00000031574
Stard10	MGI:1860093	ENSMUSG00000030688
Stard13	MGI:2385331	ENSMUSG00000016128
Stard3	MGI:1929618	ENSMUSG00000018167
Stard3nl	MGI:1923455	ENSMUSG00000003062
Stard4	MGI:2156764	ENSMUSG00000024378
Stard5	MGI:2156765	ENSMUSG00000046027
Stard6	MGI:2156774	ENSMUSG00000079608
Stard7	MGI:2139090	ENSMUSG00000027367
Stard8	MGI:2448556	ENSMUSG00000031216
Stard9	MGI:3045258	ENSMUSG00000033705
Stat1	MGI:103063	ENSMUSG00000026104
Stat2	MGI:103039	ENSMUSG00000040033
Stat3	MGI:103038	ENSMUSG00000004040
Stat4	MGI:103062	ENSMUSG00000062939
Stat5a	MGI:103036	ENSMUSG00000004043
Stat5b	MGI:103035	ENSMUSG00000020919
Stat6	MGI:103034	ENSMUSG00000002147
Stau1	MGI:1338864	ENSMUSG00000039536
Stau2	MGI:1352508	ENSMUSG00000025920
Stbd1	MGI:1261768	ENSMUSG00000047963
Stc1	MGI:109131	ENSMUSG00000014813
Stc2	MGI:1316731	ENSMUSG00000020303
Steap1	MGI:1917608	ENSMUSG00000015652
Steap2	MGI:1921301	ENSMUSG00000015653
Steap3	MGI:1915678	ENSMUSG00000026389
Steap4	MGI:1923560	ENSMUSG00000012428
Stfa1	MGI:106198	ENSMUSG00000071562
Stfa3	MGI:106196	ENSMUSG00000054905
Stil	MGI:107477	ENSMUSG00000028718
Stim1	MGI:107476	ENSMUSG00000030987
Stim2	MGI:2151156	ENSMUSG00000039156
Stip1	MGI:109130	ENSMUSG00000024966
Stk10	MGI:1099439	ENSMUSG00000020272
Stk11	MGI:1341870	ENSMUSG00000003068
Stk11ip	MGI:1918978	ENSMUSG00000026213
Stk16	MGI:1313271	ENSMUSG00000026201
Stk17b	MGI:2138162	ENSMUSG00000026094
Stk19	MGI:1860085	ENSMUSG00000061207
Stk24	MGI:2385007	ENSMUSG00000063410
Stk25	MGI:1891699	ENSMUSG00000026277
Stk26	MGI:1917665	ENSMUSG00000031112
Stk3	MGI:1928487	ENSMUSG00000022329
Stk31	MGI:1924735	ENSMUSG00000023403
Stk32a	MGI:2442403	ENSMUSG00000039954
Stk32b	MGI:1927552	ENSMUSG00000029123
Stk32c	MGI:2385336	ENSMUSG00000015981
Stk33	MGI:2152419	ENSMUSG00000031027
Stk35	MGI:1914583	ENSMUSG00000037885
Stk36	MGI:1920831	ENSMUSG00000033276
Stk38	MGI:2442572	ENSMUSG00000024006
Stk38l	MGI:1922250	ENSMUSG00000001630
Stk39	MGI:1858416	ENSMUSG00000027030
Stk4	MGI:1929004	ENSMUSG00000018209
Stk40	MGI:1921428	ENSMUSG00000042608
Stkld1	MGI:2685557	ENSMUSG00000049897
Stmn1	MGI:96739	ENSMUSG00000028832
Stmn2	MGI:98241	ENSMUSG00000027500
Stmn3	MGI:1277137	ENSMUSG00000027581
Stmn4	MGI:1931224	ENSMUSG00000022044
Stmnd1	MGI:2686420	ENSMUSG00000063529
Stn1	MGI:1915581	ENSMUSG00000042694
Stom	MGI:95403	ENSMUSG00000026880
Stoml1	MGI:1916356	ENSMUSG00000032333
Stoml2	MGI:1913842	ENSMUSG00000028455
Stoml3	MGI:2388072	ENSMUSG00000027744
Ston1	MGI:1924307	ENSMUSG00000033855
Ston2	MGI:1918272	ENSMUSG00000020961
Stox1	MGI:2684909	ENSMUSG00000036923
Stox2	MGI:1918319	ENSMUSG00000038143
Stpg1	MGI:1926056	ENSMUSG00000028801
Stpg2	MGI:2685863	ENSMUSG00000047940
Stpg3	MGI:1921722	ENSMUSG00000036770
Stpg4	MGI:1922717	ENSMUSG00000036557
Stra6	MGI:107742	ENSMUSG00000032327
Stra6l	MGI:1921402	ENSMUSG00000028327
Stra8	MGI:107917	ENSMUSG00000029848
Strada	MGI:1919399	ENSMUSG00000069631
Stradb	MGI:2144047	ENSMUSG00000026027
Strap	MGI:1329037	ENSMUSG00000030224
Strbp	MGI:104626	ENSMUSG00000026915
Strc	MGI:2153816	ENSMUSG00000033498
Strip1	MGI:2443884	ENSMUSG00000014601
Strip2	MGI:2444363	ENSMUSG00000039629
Strn	MGI:1333757	ENSMUSG00000024077
Strn3	MGI:2151064	ENSMUSG00000020954
Strn4	MGI:2142346	ENSMUSG00000030374
Stt3a	MGI:105124	ENSMUSG00000032116
Stt3b	MGI:1915542	ENSMUSG00000032437
Stub1	MGI:1891731	ENSMUSG00000039615
Stum	MGI:2138735	ENSMUSG00000053963
Stx11	MGI:1921982	ENSMUSG00000039232
Stx12	MGI:1931027	ENSMUSG00000028879
Stx16	MGI:1923396	ENSMUSG00000027522
Stx17	MGI:1914977	ENSMUSG00000061455
Stx18	MGI:1918366	ENSMUSG00000029125
Stx19	MGI:1915409	ENSMUSG00000047854
Stx1a	MGI:109355	ENSMUSG00000007207
Stx1b	MGI:1930705	ENSMUSG00000030806
Stx2	MGI:108059	ENSMUSG00000029428
Stx3	MGI:103077	ENSMUSG00000041488
Stx4a	MGI:893577	ENSMUSG00000030805
Stx5a	MGI:1928483	ENSMUSG00000010110
Stx6	MGI:1926235	ENSMUSG00000026470
Stx7	MGI:1858210	ENSMUSG00000019998
Stx8	MGI:1890156	ENSMUSG00000020903
Stxbp1	MGI:107363	ENSMUSG00000026797
Stxbp2	MGI:107370	ENSMUSG00000004626
Stxbp3	MGI:107362	ENSMUSG00000027882
Stxbp4	MGI:1342296	ENSMUSG00000020546
Stxbp5	MGI:1926058	ENSMUSG00000019790
Stxbp5l	MGI:2443815	ENSMUSG00000022829
Stxbp6	MGI:2384963	ENSMUSG00000046314
Styk1	MGI:2141396	ENSMUSG00000032899
Styx	MGI:1891150	ENSMUSG00000053205
Styxl1	MGI:1923821	ENSMUSG00000019178
Sub1	MGI:104811	ENSMUSG00000022205
Sucla2	MGI:1306775	ENSMUSG00000022110
Suclg1	MGI:1927234	ENSMUSG00000052738
Suclg2	MGI:1306824	ENSMUSG00000061838
Suco	MGI:2138346	ENSMUSG00000040297
Suds3	MGI:1919204	ENSMUSG00000066900
Sufu	MGI:1345643	ENSMUSG00000025231
Sugct	MGI:1923221	ENSMUSG00000055137
Sugp1	MGI:1917866	ENSMUSG00000011306
Sugp2	MGI:2678085	ENSMUSG00000036054
Sugt1	MGI:1915205	ENSMUSG00000022024
Sulf1	MGI:2138563	ENSMUSG00000016918
Sulf2	MGI:1919293	ENSMUSG00000006800
Sult1a1	MGI:102896	ENSMUSG00000030711
Sult1b1	MGI:2136282	ENSMUSG00000029269
Sult1c1	MGI:102928	ENSMUSG00000023943
Sult1d1	MGI:1926341	ENSMUSG00000029273
Sult1e1	MGI:98431	ENSMUSG00000029272
Sult2b1	MGI:1926342	ENSMUSG00000003271
Sult4a1	MGI:1888971	ENSMUSG00000018865
Sult5a1	MGI:1931463	ENSMUSG00000000739
Sult6b1	MGI:1920921	ENSMUSG00000038045
Sult6b2	MGI:2685612	ENSMUSG00000048473
Sumf1	MGI:1889844	ENSMUSG00000030101
Sumf2	MGI:1915152	ENSMUSG00000025538
Sumo1	MGI:1197010	ENSMUSG00000026021
Sumo2	MGI:2158813	ENSMUSG00000020738
Sumo3	MGI:1336201	ENSMUSG00000020265
Sun1	MGI:1924303	ENSMUSG00000036817
Sun2	MGI:2443011	ENSMUSG00000042524
Sun3	MGI:3041199	ENSMUSG00000040985
Suox	MGI:2446117	ENSMUSG00000049858
Supt16	MGI:1890948	ENSMUSG00000035726
Supt20	MGI:1929651	ENSMUSG00000027751
Supt3	MGI:1923723	ENSMUSG00000038954
Supt4a	MGI:107416	ENSMUSG00000020485
Supt5	MGI:1202400	ENSMUSG00000003435
Supt6	MGI:107726	ENSMUSG00000002052
Supt7l	MGI:1919445	ENSMUSG00000053134
Supv3l1	MGI:2441711	ENSMUSG00000020079
Surf1	MGI:98443	ENSMUSG00000015790
Surf2	MGI:98444	ENSMUSG00000014873
Surf4	MGI:98445	ENSMUSG00000014867
Surf6	MGI:98447	ENSMUSG00000036160
Susd1	MGI:3651543	ENSMUSG00000038578
Susd2	MGI:1918983	ENSMUSG00000006342
Susd3	MGI:1913579	ENSMUSG00000021384
Susd4	MGI:2138351	ENSMUSG00000038576
Susd5	MGI:2685972	ENSMUSG00000086596
Susd6	MGI:2444661	ENSMUSG00000021133
Suv39h1	MGI:1099440	ENSMUSG00000039231
Suv39h2	MGI:1890396	ENSMUSG00000026646
Suz12	MGI:1261758	ENSMUSG00000017548
Sv2a	MGI:1927139	ENSMUSG00000038486
Sv2b	MGI:1927338	ENSMUSG00000053025
Sv2c	MGI:1922459	ENSMUSG00000051111
Svbp	MGI:1916466	ENSMUSG00000028643
Svep1	MGI:1928849	ENSMUSG00000028369
Svil	MGI:2147319	ENSMUSG00000024236
Svip	MGI:1922994	ENSMUSG00000074093
Svop	MGI:1915916	ENSMUSG00000042078
Svopl	MGI:2444335	ENSMUSG00000029830
Svs1	MGI:2682321	ENSMUSG00000039215
Swap70	MGI:1298390	ENSMUSG00000031015
Swi5	MGI:1920181	ENSMUSG00000044627
Swsap1	MGI:1914212	ENSMUSG00000051238
Swt1	MGI:1914125	ENSMUSG00000052748
Syap1	MGI:1914293	ENSMUSG00000031357
Sybu	MGI:2442392	ENSMUSG00000022340
Syce1	MGI:1921325	ENSMUSG00000025480
Syce1l	MGI:1922247	ENSMUSG00000033409
Syce2	MGI:1919096	ENSMUSG00000003824
Sycn	MGI:1915666	ENSMUSG00000084174
Sycp1	MGI:105931	ENSMUSG00000027855
Sycp2	MGI:1933281	ENSMUSG00000060445
Sycp2l	MGI:2685114	ENSMUSG00000038651
Sycp3	MGI:109542	ENSMUSG00000020059
Syde1	MGI:1918959	ENSMUSG00000032714
Syde2	MGI:3036264	ENSMUSG00000036863
Syf2	MGI:1915842	ENSMUSG00000028821
Syk	MGI:99515	ENSMUSG00000021457
Sympk	MGI:1915438	ENSMUSG00000023118
Syn1	MGI:98460	ENSMUSG00000037217
Syn2	MGI:103020	ENSMUSG00000009394
Syn3	MGI:1351334	ENSMUSG00000059602
Syna	MGI:2684898	ENSMUSG00000085957
Synb	MGI:3045308	ENSMUSG00000047977
Sync	MGI:1916078	ENSMUSG00000001333
Syncrip	MGI:1891690	ENSMUSG00000032423
Syndig1	MGI:3702158	ENSMUSG00000074736
Syndig1l	MGI:2685107	ENSMUSG00000071234
Syne1	MGI:1927152	ENSMUSG00000096054
Syne2	MGI:2449316	ENSMUSG00000063450
Syne3	MGI:2442408	ENSMUSG00000054150
Syne4	MGI:2141950	ENSMUSG00000019737
Syngap1	MGI:3039785	ENSMUSG00000067629
Syngr1	MGI:1328323	ENSMUSG00000022415
Syngr2	MGI:1328324	ENSMUSG00000048277
Syngr3	MGI:1341881	ENSMUSG00000007021
Syngr4	MGI:1928903	ENSMUSG00000040231
Synj1	MGI:1354961	ENSMUSG00000022973
Synj2	MGI:1201671	ENSMUSG00000023805
Synj2bp	MGI:1344347	ENSMUSG00000090935
Synm	MGI:2661187	ENSMUSG00000030554
Synpo	MGI:1099446	ENSMUSG00000043079
Synpo2	MGI:2153070	ENSMUSG00000050315
Synpo2l	MGI:1916010	ENSMUSG00000039376
Synpr	MGI:1919253	ENSMUSG00000056296
Synrg	MGI:1354742	ENSMUSG00000034940
Syp	MGI:98467	ENSMUSG00000031144
Sypl	MGI:108081	ENSMUSG00000020570
Sypl2	MGI:1328311	ENSMUSG00000027887
Sys1	MGI:1913710	ENSMUSG00000045503
Syt1	MGI:99667	ENSMUSG00000035864
Syt10	MGI:1859546	ENSMUSG00000063260
Syt11	MGI:1859547	ENSMUSG00000068923
Syt12	MGI:2159601	ENSMUSG00000049303
Syt13	MGI:1933945	ENSMUSG00000027220
Syt14	MGI:2444490	ENSMUSG00000016200
Syt15	MGI:2442166	ENSMUSG00000041479
Syt16	MGI:2673872	ENSMUSG00000044912
Syt17	MGI:104966	ENSMUSG00000058420
Syt2	MGI:99666	ENSMUSG00000026452
Syt3	MGI:99665	ENSMUSG00000030731
Syt4	MGI:101759	ENSMUSG00000024261
Syt5	MGI:1926368	ENSMUSG00000004961
Syt6	MGI:1859544	ENSMUSG00000027849
Syt7	MGI:1859545	ENSMUSG00000024743
Syt8	MGI:1859867	ENSMUSG00000031098
Syt9	MGI:1926373	ENSMUSG00000062542
Sytl1	MGI:1933365	ENSMUSG00000028860
Sytl2	MGI:1933366	ENSMUSG00000030616
Sytl3	MGI:1933367	ENSMUSG00000041831
Sytl4	MGI:1351606	ENSMUSG00000031255
